,Unnamed: 0,Content,Location,Retweet-Count,Favorites,Created at
1413,694,"Excited for day 1 of our bi-monthly, two-day @CompassCs #Leadership Team Advance! Here to support our #scholars &amp; #staff! #Calibration #Collaboration #CompassExperience #Intention #OnwardCCS #PersonalizedLearning #ScholarCentered #ScholarsFirst #VirtualLearning https://t.co/RfYUgUBT6X","Simi Valley, CA",1,1,2021-03-10 17:00:48
1414,695,"Virtual Robotics Classes now running!! Ask us about a free trial!
#boswinrobotics #onlineclasses #virtuallearning #onlinerobotics #virtualclassroom #virtualrobotics #mom #momlife #mombloger #mommyblogger #momstyle #mommygoals #momofboys #ontariomoms #momboss #mompreneur #mom_hub https://t.co/DzTJrnnNPC","Mississauga, ON",1,1,2021-03-10 17:00:43
1415,696,"Looking for a custom chalkboard or dry erase board solution for your home or business? Read today's blog: https://t.co/4qJaECxaCt

#DIY #Classroom #VirtualLearning #Homeschool #HomeOffice #OfficeSupplies #CraftSupplies #Crafts #DryErase #Chalkboard #ProTapes https://t.co/dErPQXXb1o","NJ, Distributors Worldwide",2,4,2021-03-10 16:55:28
1416,697,"The @RomanBathsBath is offering #virtuallearning for schools where pupils can discover life in Roman times &amp; learn about the people of Aquae Sulis in special sessions. Find out more &gt; https://t.co/x2mdVfl70W
https://t.co/7R2G9y1lff
#onlineworkshops #homeschooling #historyteacher",UK,2,5,2021-03-10 16:52:53
1417,698,"As we're all still navigating the waters of online learning, live lessons have proven helpful to both students and teachers alike. Take a look at the benefits gained from this type of learning ... #distancelearning #virtuallearning #livelessons https://t.co/yJMbgHOTP9","Wisconsin, USA",1,0,2021-03-10 16:50:15
1418,699,"Here are some #tips that teachers and educators can use to help students with #ADHD succeed with #VirtualLearning.

https://t.co/GexQ6szLed https://t.co/xOhXdJ9DSy",,3,1,2021-03-10 16:40:06
1419,700,"#EDUCATION: Is #VirtualLearning merely a stopgap during #COVID19 or will it be a permanent part of #learning going forward?

https://t.co/sWw2o82VAh

#school #students #DistanceLearning #Online https://t.co/D00ksFr3Eo",USA,0,0,2021-03-10 16:38:30
1420,701,"Take your students on a virtual art gallery tour from the comfort of your classroom with our latest free game:

https://t.co/ZmmQBSWn7k

#gamebasedlearning #gbl #ela #edutwitter #teachertwitter #etcoaches #edutech #onlinelearning #blendedlearning #virtuallearning #tblt https://t.co/jcOwgkBa70",Canada 🍁,0,2,2021-03-10 16:29:54
1421,702,It's almost time for our Virtual Etiquette Dinner! Mark your calendar and be sure to register in Handshake! #Youdontwanttomissthis #etiquettedinner #virtuallearning https://t.co/nmpmNUd3zL,"University Hall, 2nd Floor",0,1,2021-03-10 16:13:50
1422,703,Educators: What field trips have you planned for your students during virtual learning? @LakotaVirtual   #WEareLakota #VirtualLearning #VirtualFieldTrips #RemoteLearning #RemoteLearners #VirtualLearners https://t.co/9I3pYg9jmZ,"Fairfield, OH",0,0,2021-03-10 16:13:19
1423,704,"Learn about magnets, the science of colors, what makes a sound, Mary Shelley and Frankenstein, while being guided by museum educators – all from your own home!

Choose a date and topic: https://t.co/TFrssc2J42

#sciencemuseum #scienceathome #virtuallearning #zoom #maryshelley https://t.co/4QsswxP1MS","Minneapolis, MN",0,0,2021-03-10 16:11:07
1424,705,"Mini Sliders To Go! 

#pomptonian #foodservice #cafeteria #cafe #eat #kitchen #food #foodie #chef #fries #cheese #sliders #cook #lunchladies #lunchdudes #eating #cooking #chef #togo #meals #grabandgo #community #feeding #wednesday #virtuallearning #cheese #thankyou #burger https://t.co/8pCGpGr6YQ","New Jersey, USA",2,3,2021-03-10 16:02:42
1425,706,All set up for Nature Time! Can you guess what we’re learning about today? @OPCC #naturetime #pondstudy #virtuallearning https://t.co/M4sIFael4G,,1,0,2021-03-10 15:58:05
1426,707,"'While the list of benefits is long, here are four reasons why companies should include VR technology in their 2021 remote work setup:' Another fab blog @TrainingIndustr
https://t.co/mKNU6vNBYq
#VirtualReality #VR #VirtualLearning #VirtualInnovation #LearningInnovation https://t.co/DEIrYXkspt","London, UK",0,2,2021-03-10 15:52:52
1427,708,"On saturday i did a show for SOTSEF Tonight at 5pm the premier
https://t.co/EXJ7ftpdSb

#STEM #Virtual #virtuallearning #science #sotsef #kitchemchemistry #virtualscienceworkshop #primary #science #scienceweek #remotelearning","Southampton, England",0,4,2021-03-10 15:35:00
1428,709,"❤Help me give my little ones what they need to learn basic literacy skills. We need a printer to print educational games to send them for use at  home for online class.❤
https://t.co/Ij9lKIFbXd
#teachertwitter , #TwitterPhilanthropy , #DonorsChoose , #virtuallearning https://t.co/HDRvP1iNdH","Davie, Florida",0,0,2021-03-10 15:33:07
1429,710,"Bring your teaching passion for life, your drive for abundance, and love to contribute to society at large on one single harmonious platform Teachable

https://t.co/EMf7fnf2cy

#education #STEM #elearning #educhat #virtuallearning 
#teacher #educoach https://t.co/X8f4flf8tn","Bengaluru, India",0,0,2021-03-10 15:25:34
1430,711,"SPRING BREAK WORKSHOPS FOR KIDS! March Mania Improv, 1940’s Radio Hour and a soon to be announced Masters Of Make-Up workshop! Learn more and register! Link in bio or visit https://t.co/pAshSg0FHS #springbreak #virtuallearning #improv #makeup #oldtimeradio https://t.co/tDDSmHBzdU","New York, NY",1,2,2021-03-10 15:18:33
1431,712,"This Friday, March 12 at 3 pm EST!: the Frederick Douglass Initiative @ProvidenceCol will be hosting faculty partner Bryan Garsten (@Yale) for a virtual lecture on demagoguery and self-government. #Providence #governments #VirtualEvents #virtuallearning https://t.co/3xiEHPqaJ5",Philadelphia,1,1,2021-03-10 15:18:06
1432,713,Teachers!!! Great free program happening today!  There's still an afternoon session that your students can participate in!  Click on the link below to sign up! #edtechchat #virtuallearning #edtech https://t.co/wcs1CQ5CAQ,"Katy, TX",0,0,2021-03-10 15:07:07
1433,714,Time is running out! Your last chance to register at the early bird rate for WCPC Virtual April ends this Friday at midnight EST! #WCPCVirtual #Virtuallearning #woundhealing #woundcare #woundcareeducation https://t.co/fEYHLdhFVq,,0,0,2021-03-10 15:04:07
1434,715,"Students with special needs face virtual learning challenges by @mattvillano
https://t.co/IVv6fvAVO7

#Autism #SpecialNeeds #VirtualLearning @cnni https://t.co/fxcYwCe3ns","Eastpointe, MI",0,1,2021-03-10 15:01:36
1435,716,"#SwitcherCreator @izziechea began #virtuallearning in 2020. Almost 1 year later she has created a community of music students and started a donation-based business model. 

Learn her #MadeWithSwitcher story on #FacebookLive TODAY at 11:30AM ET! https://t.co/SykqYHn7GE https://t.co/geza6cMPee","Louisville, KY",0,0,2021-03-10 14:55:14
1436,717,Virtual teaching friends.. Do yourself and your students a favor and check out this book! #virtuallearning #virtualteaching @JSerravallo https://t.co/NLbAGGO43F,"Texas, USA",1,14,2021-03-10 14:47:58
1437,718,"For more online safety tips for kids, visit https://t.co/TeouKEvMGc
#homeschool #homeschooling #homeschoolmoms #newtohomeschool #homeschoolnewbie #internetsafety #safetyonline #childsafety #virtuallearning #virtualsafety https://t.co/NDLSCuUCQw",US,2,0,2021-03-10 14:46:31
1438,719,"So many awesome robots to choose from! Drop an emoji in the comments to let me know which of these robots you like the best!
#stem #iteachstem #teacher #stemfun #ozobot #makerspace #iteach #stemkids #virtuallearning #education #teach #sphero #robotmouse #dash #stemteacher https://t.co/NTwv6IqNb0",Miss Tech Queen®,0,5,2021-03-10 14:41:31
1439,720,"Take your class on a virtual fieldtrip to explore the science of whales with us. Interact with a New Bedford #WhalingMuseum educator in real time from your classroom! Details at https://t.co/h5kp4eV8Qv. 
#whalewednesday #virtuallearning #virtualfieldtrip https://t.co/OVEI2V1xmf","New Bedford, Massachusetts, US",1,1,2021-03-10 14:30:35
1440,721,"Studies show that exercise – in particular, walking – stimulates the creativity and problem-solving areas of your brain.

https://t.co/dDUQcyOGeh #TimeManagement #Productivity #Organization #WorkLifeBalance #QualityOfLife #VirtualLearning #Walking #Exercise #StressRelief",Worldwide,1,0,2021-03-10 14:30:33
1441,722,"5 YO: But I didn't want to cement it yet (clearly distraught)

Me: Wait? What did you cement? (from another room)

Several exchanges later-- he thought the ""submit"" button was ""cement"" and a permanent action #virtuallearning",,0,2,2021-03-10 14:29:48
1442,723,"Day 1 of the 2021 Virtual March Conference kicked off this morning!
We have a great agenda planned over these next two days!
Thank you to our Day 1 Speakers: @ILTollway @SomersetCPAs @SagePresence @Metra @HoneHQ #virtuallearning #marchconference #acecil #thebusinessofengineering https://t.co/cjmyAHNUpn","Springfield, Illinois",0,5,2021-03-10 14:25:43
1443,724,"LEARNstyle is bridging the gap during Covid 19 w #virtualcoaching  Learn more about how virtual coaching can help your child at https://t.co/uXWT8GCPlD
#specialeducation #studentsuccess #virtuallearning #elearning #virtualtraining #etraining #assistivetechnology #remotelearning https://t.co/7lwMdPnGbT","Toronto, Ontario Canada",0,0,2021-03-10 14:10:14
1444,725,"🧼After listening to the book “Sick Simon” by Dan Krall, we did an experiment to demonstrate the importance of washing our hands. Short list of materials, but still has a WOW factor! 👍🏼 @mrshrodger #VirtualLearning #Germs #Kindergarten @SCDSBey https://t.co/Ai9uWc34ic","Barrie, Ontario",3,21,2021-03-10 14:08:20
1445,726,"The quality of your relationships is directly tied to success. This workshop is available virtually and in-person.

Let Droste help you to become extraordinary.
Learn more at https://t.co/fdiLAOX8kT

#coursehighlights #virtuallearning #agility #agileEQ #EQ #leadershipdevelopment https://t.co/72RioFl3og","Detroit, MI",1,1,2021-03-10 14:01:59
1446,727,"Yesterday I was virtually in Devon talking about plants, and today I remotely went to Wigan to do my ""Science... The Best Bits"". That would have a fair drive. #virtuallearning #scienceteacher #remotelearning #virtualworkshop  #primaryscience #STEMeducation https://t.co/6bd2fvXG8S","Southampton, England",0,4,2021-03-10 13:59:37
1447,728,"Good morning, another day of virtual learning and social distancing!
#virtuallearning 
#VirtualTeaching","Milwaukee, Wisconsin",0,0,2021-03-10 13:58:23
1448,729,"#FLTMAG  is an online magazine dedicated to the integration of technology in the language classroom.

March issue is complete!!! 🙌🙌
Read here!! 

#lanchat #langchatshare #edtech #edchat #WLTechTools #RedesignEd  #Technology #PLN @Region10ESC @ESCRegion11 #virtuallearning #March https://t.co/lQgdhLDzJN","Frisco, TX",0,4,2021-03-10 13:51:35
1449,730,"Two recent private students, fraternal twins in Texas, are now Harvard students! 

#collegeadmissions #personalstatements #collegebound #HBCU #ivyleague #virtuallearning #success #scholarships #tutoring #oneonone #PayPal #Venmo #Zelle #Harvard https://t.co/YM6HW57U5E",New York City,0,0,2021-03-10 13:47:18
1450,731,"Don't miss out on owning the school year that will go down in history.

Buy the 2020 - 2021 Yearbook today!

#cedarhillprepschool  Fosters a Sense of Belonging!

Visit: https://t.co/L1VLipOTeN

#virtuallearning #topnjschool #blendedlearning #schoolyearbook #yearbook2021 https://t.co/qPM0CDBMWd","Somerset, NJ",0,0,2021-03-10 13:44:53
1451,732,"@FLTMAG March 2021 issue is complete!! 

You can find all of the articles from this issue here: 👇👇👇https://t.co/zB2RWQxvhH

#FLTMAG #magazine #educators #edtech #virtuallearning #virtualteaching #edchat #edutwitter https://t.co/qoTTwuVWCW","Boulder, CO",1,2,2021-03-10 13:41:29
1452,733,This is happening today! Sign you students up for this engaging virtual program! #edtech #edtechchat #virtuallearning https://t.co/Szsov2PH8n,"Katy, TX",1,1,2021-03-10 13:39:08
1453,734,Another fantastic coding program by @BrendaBass63 for students! Teachers sign them up today! #edtech #edchat #edtechchat #virtuallearning https://t.co/b4pOvjJWJD,"Katy, TX",0,2,2021-03-10 13:37:03
1454,735,Great program for students! Teachers sign them up today! #edtech #edchat #edtechchat #virtuallearning https://t.co/sWkiJm8cvY,"Katy, TX",1,2,2021-03-10 13:36:14
1455,736,"Attend our virtual Information Session on 
⏰ 13th March at 10am 
or call us at 
☎️ +91 9920206723 to know more. 

Register here: https://t.co/HkUx50uFix

#virtuallearning #learningathome #parenttoddler",,0,0,2021-03-10 13:14:42
1456,737,"#teachers Check out great documentary based &amp; curriculum linked teaching resources on films such as @pingpongfilm @KisiluMovie @chasingice and @HeNamedMeMalala thanks to the new @DocAcademy and @intofilm_edu partnership 🌟

#virtuallearning #BackToSchool #documentaryfilm https://t.co/o0hbjTOd0N",London,0,0,2021-03-10 13:01:27
1457,738,"Did you know in line with Alpaca E-learning “Give Back” principle, we offer 10% discount on all products &amp; content in the education sector?

Contact us for you 10% discount.

#elearning #virtuallearning","48 Waterman way, E1W 2QW",0,0,2021-03-10 13:00:01
1458,739,"Super excited to launch H2R Business Solutions Inc. Manager's Bootcamp: Foundations. This is a virtual program and public course. Click the link here for information and registration. https://t.co/5G5SdR9dVn

#leadership #leadershipdevelopement #virtuallearning https://t.co/rEcU9D6GqH","Waterloo, Ontario, Canada",1,1,2021-03-10 12:49:50
1459,740,"I am off today, my class with be async with an assignment choice board that includes Site trivia scavenger hunt, light experiments, Perseverance research, woman inventor research... I wish I were in school. :D

#VirtuallyUnstoppaBull #virtuallearning #scienceteacher #ilovemyjob","Virginia, USA",0,0,2021-03-10 12:48:24
1460,741,"Bring an engaging &amp; educational productivity speaker to your next meeting,  conference, or virtual training program.
https://t.co/5NZUdyZ6lg
#ConferenceSpeaker
#VirtualLearning https://t.co/QCJg7rlnQH","Denver, Colorado",0,0,2021-03-10 12:27:23
