,Content,Location,Retweet-Count,Favorites,Created at
861,"WATCH: Introducing Insta360 GO 2 - The Tiny, Mighty Action Camera https://t.co/QuFhxMzT8K BUY: https://t.co/nmqsFGYJi3 #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching","Boston, Massachusetts",0,2,2021-03-09 16:54:10
862,Explore Easter Island – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching  https://t.co/9fVmvXpjpZ,"Boston, Massachusetts",2,0,2021-03-09 16:48:22
863,Explore the Olympic Museum – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching https://t.co/hwuFYFAGwm,"Boston, Massachusetts",1,0,2021-03-09 16:47:28
864,20 Fun Virtual Field Trips to take with the kids. https://t.co/xlJaZmNYH3 #homeschool #virtuallearning,NY,2,2,2021-03-09 16:45:11
865,"Do you know ""How to Love the Job You're In""? If not, join me on March 17 for a virtual two-hour workshop to learn just that. Sign up via Current Young Professionals: https://t.co/A6UTYjoI0w 

#lovemyjob #youngleaders #professionaldevelopment #character #virtuallearning","Green Bay, WI",0,0,2021-03-09 16:27:10
866,Excited I could finally bring the rocket to school to launch after showing students the rocket during #virtuallearning #rocket #science #learning @HPSVP @SpaceCampAlumni @NASA @gecdsbpro @gecdsb @uwindsored https://t.co/YF6cDJYwrr,,0,1,2021-03-09 16:24:20
867,So excited to be partnering with @BongoLearn! 😍  https://t.co/PDmYxdi7cq #HigherEducation #edtech #edtechchat #virtuallearning #blendedlearning #corporatetraining https://t.co/WNpgUKRgzh,"Youngstown, OH",1,1,2021-03-09 16:18:39
868,So excited to be partnering with @BongoLearn! 😍  https://t.co/310AiGiHTs #HigherEducation #edtech #edtechchat #virtuallearning #blendedlearning #corporatetraining https://t.co/SDAn7eeeWa,Global,0,0,2021-03-09 16:17:21
869,"And here's Part 3 of my interview with @KwantlenU students Jasmeen Deol &amp; Ravneet Sahota! They have so many important insights to share! #HigherEducation #onlinelearning #Students #studentlife #connection #virtuallearning #Mentalhealth #University 
https://t.co/L30DB9mjjL",British Columbia,0,1,2021-03-09 16:16:34
870,"At #FuturesAcademy, we believe students can reach their full potential with personalized instruction that instills confidence, character, &amp; a lifelong love of learning. Learn more at https://t.co/LzpUUUtZ5V
.
.
#FuturesInEducation #SchoolReimagined #onlinecourses #virtuallearning https://t.co/txCOoxv1F0",Throughout California,0,2,2021-03-09 16:15:12
871,"#free #ittraining from #webagesolutions

Register: https://t.co/0vF50YWLEF

#tableau #tableautraining #businessintelligence  #visualization #dataanalytics #dataengineering #dataengineer #datatraining #skillsof2021 #virtuallearning #datascience #datascientist #datasciencetraining https://t.co/aas1aY2NhH",Canada / USA,3,0,2021-03-09 16:13:29
872,"Don’t miss our Top Three Lessons Learned from Using Online Courses Webinar tomorrow at 12pm ET! Register today! https://t.co/kbIwP8jVPv 
#onlinelearning #virtuallearning #remotelearning #education https://t.co/HGYFn7W0EB","Burlington, MA",0,1,2021-03-09 16:03:32
873,Meet Next Door student Mazhi! He’s one of our two-year-old students participating in our #virtuallearning program this year. His work at home includes writing to build his fine motor skills and recognizing the letters in his name. #earlyed #finemotorskills #learningletters #MKE https://t.co/tBzZpZ4CdD,"Milwaukee, Wisconsin",0,1,2021-03-09 16:03:29
874,Excited to attend day 2 of the @SmallSchoolDA's Annual Conference today! Looking forward to bringing back great resources to support our @CompassCs team! #CompassExperience #PersonalizedLearning #PD #ScholarCentered #ScholarsFirst #SSDA #VirtualLearning,"Simi Valley, CA",1,1,2021-03-09 16:00:04
875,"Make your voice heard &amp; save on microphones. Shop Now: 
https://t.co/aqy3uNof32
#streaming #EduTech #microphones #virtuallearning #podcasts #gaming https://t.co/thqPCyQkPs","Richardson, TX",0,0,2021-03-09 15:58:09
876,"Make your voice heard &amp; save on microphones. Shop Now: 
https://t.co/BD6srNPEyh
#uh #cougarbyte #streaming #EduTech #microphones #virtuallearning #podcasts #gaming https://t.co/Lv2xf4Wrwd",University of Houston,0,0,2021-03-09 15:55:08
877,"@dementiaunited is pleased to announce that the fully funded Greater Manchester mild cognitive impairment webinar series #VirtualLearning course is now live ✅

You can find out more on the Dementia United website: https://t.co/h6f0gGah8a.

#Dementia #Webinars https://t.co/Mi3NqV7aYi",Greater Manchester,2,2,2021-03-09 15:50:23
878,"Make your voice heard &amp; save on microphones. Shop Now: 
https://t.co/ELoegMJ6kj
#uta #campuscomputerstore #streaming #EduTech #microphones #virtuallearning #podcasts #gaming https://t.co/Hrt1kvGohC",University of Texas at Austin,0,0,2021-03-09 15:50:15
879,"Literally ready to quit. I hate this. It does not get better. It has been this way for a year, and the little extra money is not even consoling me right now. I would like to quit. #teacherlife #hybridlearning #virtuallearning",,0,0,2021-03-09 15:49:44
880,"Because #life is too short to take yourself seriously . . . so have a #laugh and have a great day today, everybody! #RemoteLearning #VirtualLearning #Education https://t.co/Bjp2AHWleI","Canton, Ohio",0,0,2021-03-09 15:46:39
881,"Make your voice heard &amp; save on microphones. Shop Now: https://t.co/804KhZbrwQ
#utsa #utsatechstore #streaming #EduTech #microphones #virtuallearning #podcasts #gaming https://t.co/b7U2m3qADw",,0,2,2021-03-09 15:46:20
882,You will love Part 2 of this interview with our conference organizers and speakers Jasmeen Deol &amp; Ravneet Sahota! #highered #Anxiety #connection #onlinelearning #virtuallearning #Mentalhealth #COVID19 #studentlife #Students #FreeEducationForAll #FreeEducationNow https://t.co/nQuzI62qi0,"British Columbia, CA",0,1,2021-03-09 15:43:18
883,"My youngest daughter loves the amythest and rose quartz crystals. 🔮 She placed it besides her during her #virtuallearning 👩‍👧‍👧 🌈

#rainbowchildren #starseed #starchild #crystals #crystalhealing #spiritualgangster","New York, NY",0,0,2021-03-09 15:42:07
884,"Thank you @nsvf for highlighting us in your latest Medium post ""One Year In: Innovative Approaches to Learning During a Pandemic"" #education #virtuallearning #summerschool https://t.co/CwaZGHvugD",,1,2,2021-03-09 15:41:04
885,"My kid, in the mid of #VirtualLearning, just came running out of his room to show me a trick. He pulls apart a tissue and exclaims: ""Look! Two tissues!"" His mind is blown.
You're really outdoing yourselves, @TBCDSB_CORPUS 😂 https://t.co/aaCM41yUqp",Thunder Bay,0,2,2021-03-09 15:39:14
886,Big day for our 6-8 classrooms @macneillrps this morning! We are so lucky that our wonderful teacher librarian Mrs. Stouse set is up with a visit from author @EricRWalters! @RegPublicSchool #virtuallearning https://t.co/W1Zkft4Mhh,"Regina, Saskatchewan",2,20,2021-03-09 15:37:49
887,Awesome day in #littlevikings virtual preschool! Loved learning about dinosaurs and completing science experiments together. #geneva304 #dinoeggs #preschool #virtuallearning https://t.co/nWXAemg5dU,,1,3,2021-03-09 15:33:42
888,Educating the youth virtually. Last week before we get all the kids back in the building #virtuallearning https://t.co/wskENxejV0,"Georgia, USA",1,16,2021-03-09 15:32:25
889,"St. Patrick’s Day is fun for kids, but due to COVID, this year is different from years past. Explore our St. Patrick’s Day activities for virtual learning: https://t.co/4XQiD32hlE 
#StPatricksDay #ClassroomActivities #VirtualLearning #Students #Teachers https://t.co/EUVLT2RDJZ",Chicago,1,1,2021-03-09 15:20:02
890,"We do not just need #virtuallearning contingency plans - we need a robust plan as well, so students can attend classes/training in an accessible, interactive, and cost-effective way. @TechAdaptika is doing its part. But it will take a combination of efforts to ensure its success.",Toronto,1,1,2021-03-09 15:13:41
891,Patterns in numbers are the foundation for forming deep numeracy skills that help students gain 'math facts' and  solve problems. Gr. 1/2s show off their learning! #Mathematics #pattern #numeracy @LakeheadSchools #virtuallearning https://t.co/1L1lyAjkAV,"Thunder Bay, Ontario",1,2,2021-03-09 15:09:37
892,"@morelandprimary Pine Class really impressed us today, using Toontastic 3D to showcase their story telling skills &amp; their Kings, Queens &amp; Castles term topic. 
#IslingtonSchools #VirtualLearning #Cartoons #StoryTelling https://t.co/1TLsm8YHGd",London & Maidenhead,1,1,2021-03-09 15:05:05
893,"Theatre &amp; Drama Class is amazing to push yourself outside of the comfort zone and develop presentation skills on stage which are becoming more and more essential in todays era. 

#creativity #creativitygrowth #edtech #virtualschool #virtuallearning #virtualclass #onlineclass https://t.co/1LnwYHbLp1",,0,1,2021-03-09 15:02:09
894,"CHP wishes everybody a Happy International Women's Day!

Visit: https://t.co/L1VLipxinf
Like, comment, and share with your family and friends!

#cedarhillprepschool #virtuallearning #virtualteaching #topnjschool #blendedlearning #njschools #womensday2021 #internationalwomensday https://t.co/oKVjSg59z3","Somerset, NJ",0,0,2021-03-09 15:02:04
895,"It's #TestimonialTuesday! Hear what some of our #WCPCVirtual attendees had to say about their experience below then join us April 10-11, 2021! #WCPCVirtual #woundcare #woundhealing #virtualcourse #virtuallearning https://t.co/mi406FTej5",,0,0,2021-03-09 15:01:39
896,"My post for @RingCentralUK: Water cooler conversations are when employees stand around the water cooler and have personal/professional conversations.😎
Here's how to create opportunities for them in your remote workspace--&gt; https://t.co/UWdE6Sgfnd
#virtuallearning #remoteworking","New York, USA",0,0,2021-03-09 15:00:29
897,"Holograms? Useful way to connect visitor to art and history? We want to read your opinions. 

#TeletourismTuesday #virtuallearning #virtualreality 
#virtualtourism #virturalmuseum #tourism #teletour #teletourism #museum #History #education #innovation 

https://t.co/2jdv1FomFi",,1,0,2021-03-09 15:00:01
898,"Grade 6/7s establishing and using patterns in numbers to improve mental math and understanding of the relationship btwn %, decimals, and whole numbers @LakeheadSchools #math #pattern #virtuallearning https://t.co/b2tiJ0mtFB","Thunder Bay, Ontario",1,2,2021-03-09 14:55:52
899,My son has school at 8:30 and I totally forgot to wake him up. Good news he woke up at 8:46 and then was upset that I didn't wake him up. He is now on his video call 😅😅 #momfail #virtuallearning,"Austin, TX",0,1,2021-03-09 14:49:51
900,"Return to the driver’s seat &amp; gain your life back.

https://t.co/TZFQUlCAx6  #TimeManagement #Productivity #KickChaosToTheCurb #WorkLifeBalance #QualityOfLife #VirtualLearning #MotivationSpeaker #HeleneSegura #Stress #Overwhelmed   @Newhorizencoach",Worldwide,0,0,2021-03-09 14:45:09
901,"Actually, teach them not to download ANYTHING without your permission. 
Not even games.
#homeschool #homeschooling #homeschoolmoms #newtohomeschool #homeschoolnewbie #internetsafety #safetyonline #childsafety #virtuallearning #virtualsafety https://t.co/5xTYq4KFxu",US,0,0,2021-03-09 14:31:34
902,Do you prefer virtual learning? Katherine Townsend asks whether or not we should continue the remote option once the pandemic is over. #virtuallearning #champlaincollege #workingremotely https://t.co/X3EevxJJjG,"Burlington, VT",0,0,2021-03-09 14:28:44
903,More people are experiencing digital eye strain as we work and learn from home. Follow these ophthalmologist-approved tips to ease the discomfort. #WorkplaceEyeWellnessMonth #eyestrain #digital #virtual #WFH #virtuallearning #pandemic #quarantine ... #lcec https://t.co/qcnzwR6mQA,"440 West Interstate 635 #300, Irving TX 75063",0,0,2021-03-09 14:12:47
904,Great gustar resource made by preservice teacher @leahemartin19 #gccedu #virtuallearning https://t.co/KHM63BcVjq,,0,1,2021-03-09 14:09:57
905,"Thursdays at PA CareerLink Lancaster County.  Sign up online https://t.co/XjBJcI1ofA for our FREE Virtual/Interactive Workshops.
#pacareerlinklancaster #Thursdays #virtuallearning #freeworkshops #onlineed #FREE https://t.co/n7HsLDh4la",,0,0,2021-03-09 14:00:23
906,"As promised,  some facts about Ramesses VI and his tomb.

Ramesses VI Fact 1: He was Pharaoh of Egypt during the era called the New Kingdom (c. 1570- c. 1069 BCE)
#education #ancientEgypt #3dmodeling #History #twitterstorians #virtuallearning #tombs #TeletourismTuesday #facts",,2,0,2021-03-09 14:00:02
907,"Story-driven #virtuallearning experiences need relatable, diverse characters. Learn how a team of experts approach this as they share 10 tips for improving inclusivity and diversity in #virtualtraining. https://t.co/3PzvEUX2qE",,0,1,2021-03-09 13:33:02
908,"No community...they said. It wasn't easy to build community online, but it was done. #education #virtuallearning #onlineschool 
https://t.co/VwVfT7BvR0 via @wordpressdotcom","Midland, Ontario",0,2,2021-03-09 13:32:36
909,"Enjoy #mentoring #orphans #SingleMoms, #youths?

Join this channel. You can change lives positively with your #STEMeducation
#tech
#ICT 
#MentalHealthMatters
#virtuallearning
#Virtualcast 

https://t.co/e9aJ38ashl",world,0,0,2021-03-09 13:21:43
910,"Story-driven #virtuallearning experiences need relatable, diverse characters. Learn how a team of experts approach this as they share 10 tips for improving inclusivity and diversity in #virtualtraining. https://t.co/7BnbfV2m89",United States,0,2,2021-03-09 13:15:12
911,"Feature coming to your #GoogleMeet this month: Set up Breakout rooms ahead of meetings in #GoogleCalendar

Read more here: https://t.co/pPlBCJbhjK

 #GoogleET #virtuallearning #GoogleEdu",Canada,2,6,2021-03-09 13:13:35
912,"Mr. Kenny (Nutrition Services, Regional Mgr.) had a lot of fun with the students in Mrs. Ashley's Early Childhood class yesterday virtually teaching the students how to make fruit salad!  #healthylifestyle #NutritionMonth #healthyschool  #virtuallearning https://t.co/Vfi6J4D9fM","St Louis, MO",4,8,2021-03-09 13:12:46
913,"COVID-19 anniversary: How the university experience changed in Manitoba
#Health #Classof2020 #Coronavirus #CoronavirusInCanada #CoronavirusInManitoba #Covid-19 #Covid19 #Grad #University #VirtualLearning
https://t.co/3ZOICsDfsI",,0,0,2021-03-09 13:09:25
